id,label,smi
B3DB_684,0,COc1cc(/C=C/C(=O)NCCn2c(C(F)(F)F)cc3ccccc32)cc(OC)c1OC
B3DB_693,0,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21
B3DB_701,0,F[C@H](Br)C(F)(F)F
B3DB_705,0,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C
B3DB_723,0,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
B3DB_725,0,N#Cc1cccc(C2=Nc3ccc(C#Cc4ccccc4)cc3NC(=O)C2)c1
B3DB_735,0,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1
B3DB_740,0,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1C
B3DB_743,0,Cc1ccccc1-c1ccc(N)cc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
B3DB_747,0,FC(F)(F)[C@H](Cl)Br
B3DB_759,0,CN(C)c1ccc(O)c(CNc2cccc3ccc(CO)nc23)c1
B3DB_765,0,Clc1ccc2c(c1)[C@H]1CNC[C@@H]1c1ccccc1O2
B3DB_793,0,CCN(CCC#N)c1ccccc1
B3DB_796,0,N#CCCNCCc1ccccc1
B3DB_798,0,CN(C)c1ccnc2sc3c(=O)n(C4CCCCCC4)cnc3c12
B3DB_815,0,O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccnc2ccccc12
B3DB_826,0,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3CC1C2C
B3DB_830,0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
B3DB_838,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4C(C2)N(C)CCC341
B3DB_840,0,COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
B3DB_842,0,CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O
B3DB_843,0,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N3CCOCC3)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O
B3DB_844,0,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1
B3DB_845,0,COc1cccc(CN)c1O
B3DB_849,0,COC1=C2O[C@H]3C(=O)C=C[C@H]4[C@H]5CC(C=C1)C2[C@@]34CCN5C
B3DB_856,0,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1
B3DB_857,0,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1
B3DB_867,0,CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1
B3DB_869,0,Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F
B3DB_880,0,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1
B3DB_890,0,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C
B3DB_891,0,Cc1ccccc1-c1ccncc1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1
B3DB_901,0,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(CCO)n2)cc1
B3DB_903,0,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3cccc(F)c3)ccc2c1
B3DB_905,0,CCCCCCNC(=O)C(c1ccccc1)c1ccccc1
B3DB_909,0,NCc1cccc(NC(=O)c2ccc3ccccc3c2)c1
B3DB_910,0,CCCCN1[C@H]2CC[C@@H]1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2
B3DB_914,0,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1
B3DB_919,0,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1
B3DB_932,0,N[C@@H]1C[C@H]1c1ccc(F)cc1
B3DB_939,0,CN(C)CCCN1c2ccccc2Cc2ccccc21
B3DB_943,0,CC[C@H](C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
B3DB_951,0,CN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1
B3DB_955,0,CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1cnccc1-c1ccccc1Cl
B3DB_960,0,C=C([CH]CC)CC
B3DB_963,0,CCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
B3DB_964,0,CCC[C@H](C)CC
B3DB_967,0,COc1ccc(-c2cc(NCCO)c3ccccc3n2)cc1
B3DB_968,0,COc1ccc(CCN2CCN(CCCc3ccccc3I)CC2)cc1OC
B3DB_974,0,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)c(F)c3)ccc2c1
B3DB_985,0,COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
B3DB_997,0,CS(=O)(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
B3DB_1006,0,O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccc(Br)cc1
B3DB_1012,0,CC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
B3DB_1019,0,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@@H]1c1ccccc1
B3DB_1020,0,COc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
B3DB_1021,0,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
B3DB_1022,0,O=C(O)C=C1C=CC(=O)O1
B3DB_1027,0,O=C(NCCCCN1CCC(Nc2cccc(C(F)(F)F)c2)CC1)c1ccc(Br)cc1
B3DB_1031,0,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)ccc2c1
B3DB_1033,0,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(C)n2)cc1
B3DB_1041,0,CC(C)N1CCN(c2ccc(I)cc2)CC1
B3DB_1043,0,COCn1nc(-c2ccc(OC)cc2)nc1-c1cccc(CN(C)C)c1
B3DB_1052,0,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
B3DB_1054,0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
B3DB_1101,1,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1
B3DB_1102,1,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1
B3DB_1192,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)CC#N)[C@@H]2SC1
B3DB_1213,1,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O
B3DB_1232,0,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
B3DB_1278,1,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
B3DB_1300,1,CC(C[N+](C)(C)C)OC(N)=O
B3DB_1312,0,CC(Cc1ccccc1)[n+]1cc(NC(=O)Nc2ccccc2)on1
B3DB_1332,0,CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
B3DB_1356,1,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
B3DB_1367,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
B3DB_1368,1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
B3DB_1370,1,CC1(C)[C@H](NC(=O)/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O
B3DB_1412,0,CCC
B3DB_1514,0,CCCCC/C(=N\OCCN)c1ccc(C)c(N)c1
B3DB_1552,1,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
B3DB_1559,0,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1
B3DB_1586,0,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN
B3DB_1657,1,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
B3DB_1679,1,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
B3DB_1680,1,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O
B3DB_1683,1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
B3DB_1789,1,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
B3DB_1878,0,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1
B3DB_1935,0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
B3DB_1943,1,CO/N=C(/C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1
B3DB_1944,1,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
B3DB_1945,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1
B3DB_1946,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/Sc3n[nH]c(=O)c(=O)n3CC=O)CS[C@H]12)c1csc(N)n1
B3DB_1947,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1
B3DB_1948,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1
B3DB_1949,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)C[S+]([O-])[C@H]12)c1csc(N)n1
B3DB_1950,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1
B3DB_1951,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1
B3DB_1952,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1
B3DB_1953,0,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1
B3DB_1954,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
B3DB_1955,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1
B3DB_1956,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
B3DB_1957,1,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1
B3DB_1959,1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1
B3DB_1960,0,CO/N=C\C1=CCCN(C)C1
B3DB_1983,1,COC1CCCC2C1=C(C(=O)O)N1C(=O)C(C(C)O)C21
B3DB_1986,1,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1
B3DB_1987,1,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)c3csc(N)n3)[C@H]2SC1
B3DB_1990,1,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=N/OC)c3ccco3)C(=O)N12
B3DB_2005,1,CO[C@@]1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21
B3DB_2074,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
B3DB_2098,1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12
B3DB_2123,1,C[C@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12
B3DB_2124,1,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12
B3DB_2132,1,C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
B3DB_2143,0,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H]1Cc3ccccc3C[C@]12C(=O)CO
B3DB_2146,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
B3DB_2148,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
B3DB_2156,1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
B3DB_2157,1,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
B3DB_2159,1,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
B3DB_2160,0,C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
B3DB_2193,0,Cc1cccc(/C=N\N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1
B3DB_2296,1,NC(=O)OCC1[C@H](NC(=O)/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
B3DB_2343,1,N[C@@H](C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1
B3DB_2346,0,N[C@@H]1C[C@H]1c1ccccc1
B3DB_2353,1,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
B3DB_2420,0,O=C(O)c1ccccc1Oc1ccccc1
B3DB_2492,0,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1
B3DB_2534,0,OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1
B3DB_2581,0,c1cncc(CC2(Cc3ccncc3)c3cccnc3-c3ncccc32)c1
B3DB_2583,1,C=CCOc1ccc(CC(=O)O)cc1Cl
B3DB_2584,1,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
B3DB_2585,1,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
B3DB_2586,0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
B3DB_2587,1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
B3DB_2588,1,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
B3DB_2589,1,CC(CS)C(=O)N1CCCC1C(=O)O
B3DB_2590,0,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3
B3DB_2591,1,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
B3DB_2592,1,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
B3DB_2593,0,CCCCOCCOC(=O)COc1ccc(Cl)cc1C
B3DB_2594,0,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21
B3DB_2595,0,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
B3DB_2596,0,CCOC(=O)C(N)/C=C(\C)CP(=O)(O)O
B3DB_2597,1,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12
B3DB_2598,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(OCC(=O)O)c1
B3DB_2599,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1
B3DB_2600,0,CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1
B3DB_2601,0,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1
B3DB_2603,1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1
B3DB_2604,0,COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12
B3DB_2605,1,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2
B3DB_2606,1,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O
B3DB_2607,1,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
B3DB_2608,0,Cc1[nH]c(-c2ccccc2)nc1CC#N
B3DB_2609,0,Cc1cc(Cl)ccc1OC(C)C(=O)O
B3DB_2610,1,Cc1cccc(C)c1NC(=O)C(C)N
B3DB_2611,1,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
B3DB_2612,1,N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1
B3DB_2613,1,N=c1nc(N2CCCCC2)cc(N)n1O
B3DB_2615,0,NCC(CP(=O)(O)O)c1ccc(Cl)cc1
B3DB_2616,0,NCC(CS(=O)(=O)O)c1ccc(Cl)cc1
B3DB_2617,1,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O
B3DB_2618,1,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1
B3DB_2619,1,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
B3DB_2620,0,c1ccc2nc(N3CCNCC3)ccc2c1
B3DB_2626,0,C#CC1(OC[C@@H](O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1
B3DB_2628,0,C#CCN[C@H]1CCc2ccccc21
B3DB_2630,0,C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N
B3DB_2631,0,C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
B3DB_2632,0,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
B3DB_2636,0,C/C=C/C(=O)N(CC)[C@@H](CC)C(=O)N(C)C
B3DB_2637,0,C/C=C/C(=O)N(CCC)[C@@H](CC)C(=O)N(C)C
B3DB_2641,0,C1=C(C=C2NCCN2)CCc2ccccc21
B3DB_2643,0,C1=Cc2c(cccc2OC[C@@H]2CNCCO2)C1
B3DB_2644,0,C1=NC[C@H](CC2=Cc3ccccc3CC2)N1
B3DB_2645,0,C=C(C)[C@H]1CCC(C)=C[C@@H]1c1c(O)cc(CCCCC)cc1O
B3DB_2658,1,C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12
B3DB_2659,0,C=CC1CN2CCC1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
B3DB_2662,0,C=CCC1([C@@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O
B3DB_2666,0,C=CCN1C(=O)O[C@@H](C)C1=O
B3DB_2667,0,C=CCN1C(=O)[C@H](CC(C)C)NC1=S
B3DB_2669,0,C=CCN1CCC23c4c5ccc(O)c4O[C@@H]2C(=O)CCC3(O)C1C5
B3DB_2674,0,C=CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC
B3DB_2675,0,C=CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC
B3DB_2676,0,C=CCN1C[C@@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21
B3DB_2702,1,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@H](O)C2)C1
B3DB_2703,1,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@H](O)C2)C1
B3DB_2704,1,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@H](O)C2)C1
B3DB_2705,1,CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1
B3DB_2706,1,CC(=O)N1CCN(C(=O)Cc2ccccc2)[C@@H](CN2CC[C@H](O)C2)C1
B3DB_2707,1,CC(=O)N1CCN(c2ccc(OC[C@H]3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
B3DB_2739,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)[C@@H]2SC1
B3DB_2741,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)[C@@H]2SC1
B3DB_2742,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)[C@@H]2SC1
B3DB_2743,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)[C@@H]2SC1
B3DB_2744,1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@@H](N)c3ccccc3)[C@@H]2SC1
B3DB_2747,0,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)C21CO1
B3DB_2748,0,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)C21CO1
B3DB_2751,0,CC(=O)O[C@@H](c1ccccc1)[C@@H]1CCCCN1
B3DB_2764,0,CC(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1
B3DB_2766,1,CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
B3DB_2769,0,CC(C)(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
B3DB_2771,0,CC(C)(C)C1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
B3DB_2777,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1
B3DB_2778,1,CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1
B3DB_2779,1,CC(C)(C)NC[C@@H](O)c1ccc(O)c(NC(N)=O)c1
B3DB_2780,0,CC(C)(C)NC[C@@H](O)c1ccccc1F
B3DB_2783,0,CC(C)(C)NC[C@H](O)COc1ccccc1C#N
B3DB_2784,1,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)n1
B3DB_2785,0,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1cc(Br)ccc1-2
B3DB_2786,0,CC(C)(C)[C@@H](O)/C=C/c1ccc2c(c1)OCO2
B3DB_2787,0,CC(C)(C)[C@@H](O)/C=C\c1ccc2c(c1)OCO2
B3DB_2788,0,CC(C)(C)[N+](O)=Cc1cc[n+]([O-])cc1
B3DB_2790,0,CC(C)(C)c1ccc(OC(F)(F)F)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1
B3DB_2791,0,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
B3DB_2802,0,CC(C)C1(C(C)C)OC[C@H](CO)O1
B3DB_2804,0,CC(C)CCC(=O)C[C@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1
B3DB_2806,0,CC(C)CCO[C@H](CN1CCCC1)c1ccccc1
B3DB_2808,1,CC(C)COC[C@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1
B3DB_2809,0,CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1
B3DB_2814,1,CC(C)N1CCN(c2ccc(OC[C@H]3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
B3DB_2816,0,CC(C)N1CCO[C@@H](c2cccc(C(F)(F)F)c2)C1
B3DB_2818,0,CC(C)NC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
B3DB_2819,1,CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
B3DB_2823,0,CC(C)Oc1ccc(OC(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1
